features	cell_health_modz_target_cc_late_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_all_nucleus_roundness_mean	cell_health_modz_target_cc_polyploid_n_objects	cell_health_modz_target_cc_g1_n_objects	cell_health_modz_target_cc_mitosis_n_objects	cell_health_modz_target_vb_num_live_cells	cell_health_modz_target_vb_percent_live	cell_health_modz_target_vb_live_cell_roundness	cell_health_modz_target_cc_all_large_notround_polynuclear_mean	cell_health_modz_target_cc_all_high_h2ax	cell_health_modz_target_cc_early_mitosis_high_h2ax	cell_health_modz_target_cc_g2_n_spots_h2ax_mean	cell_health_modz_target_cc_g2_plus_all_m_count	cell_health_modz_target_cc_early_mitosis_n_objects	cell_health_modz_target_cc_all_nucleus_area_mean	cell_health_modz_target_cc_g1_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_vb_live_cell_area	cell_health_modz_target_cc_polyploid_n_spots_h2ax_mean	cell_health_modz_target_cc_all_n_objects	cell_health_modz_target_cc_cc_g2	cell_health_modz_target_vb_ros_back_mean	cell_health_modz_target_vb_ros_mean	cell_health_modz_target_cc_infection_percentage	cell_health_modz_target_cc_early_mitosis_n_spots_h2ax_mean	cell_health_modz_target_vb_percent_early_apoptosis	cell_health_modz_target_cc_mitosis_high_h2ax	cell_health_modz_target_cc_polynuclear_n_spots_h2ax_mean	cell_health_modz_target_cc_polyploid_high_h2ax	cell_health_modz_target_cc_cc_late_mitosis	cell_health_modz_target_vb_percent_all_apoptosis	cell_health_modz_target_cc_polynuclear_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_g1_high_h2ax	cell_health_modz_target_cc_cc_mitosis	cell_health_modz_target_cc_all_n_spots_h2ax_mean	cell_health_modz_target_vb_infection_percentage	cell_health_modz_target_cc_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_s_n_spots_h2ax_mean	cell_health_modz_target_cc_all_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_vb_percent_late_apoptosis	cell_health_modz_target_cc_mitosis_n_spots_h2ax_mean	cell_health_modz_target_cc_g1_n_spots_h2ax_mean	cell_health_modz_target_cc_all_large_round_polyploid_mean	cell_health_modz_target_cc_cc_g1	cell_health_modz_target_cc_s_intensity_nucleus_area_sum	cell_health_modz_target_cc_polyploid_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_s_n_objects	cell_health_modz_target_cc_g2_n_objects	cell_health_modz_target_cc_cc_n_objects	cell_health_modz_target_cc_late_mitosis_n_objects	cell_health_modz_target_cc_early_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_g2_g1_count	cell_health_modz_target_vb_percent_caspase_dead_only	cell_health_modz_target_cc_polynuclear_n_objects	cell_health_modz_target_cc_cc_early_mitosis	cell_health_modz_target_cc_polynuclear_high_h2ax	cell_health_modz_target_cc_g2_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_cc_n_spots_h2ax_mean	cell_health_modz_target_vb_percent_dead	cell_health_modz_target_cc_cc_s	cell_health_modz_target_cc_late_mitosis_high_h2ax	cell_health_modz_target_cc_s_intensity_nucleus_area_mean	cell_health_modz_target_cc_g2_high_h2ax	cell_health_modz_target_cc_late_mitosis_n_spots_h2ax_mean	cell_health_modz_target_cc_cc_high_h2ax	cell_health_modz_target_vb_percent_dead_only	cell_health_modz_target_cc_s_high_h2ax	cell_health_modz_target_cc_cc_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_s_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_g1_plus_g2_count	cell_health_modz_target_vb_live_cell_width_length
Nuclei_Texture_DifferenceVariance_RNA_20_0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.09124007984980946	0.10967640789521416	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.01495420188268536	0.0	-0.0	-0.019674163853145826	0.0	0.0	0.0	0.0	-0.0	0.007695950020327702	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.03541447531725873
Nuclei_Texture_DifferenceVariance_RNA_5_0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.010769047283276772	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.009496309983214156	0.0	-0.0	-0.0	0.004619203583476941	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0
Nuclei_Texture_Entropy_AGP_10_0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.017997450901740097	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.04559037251539257	-0.0
Nuclei_Texture_Entropy_AGP_20_0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0
Nuclei_Texture_Entropy_AGP_5_0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.00711335904763842	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0
Nuclei_Texture_Entropy_DNA_10_0	0.0	0.006254352964278097	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
Nuclei_Texture_Entropy_DNA_20_0	0.0	0.05177372036847383	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
Nuclei_Texture_Entropy_ER_10_0	0.0	-0.0	0.004185635137207067	0.0	0.0	0.0	-0.0	-0.0	0.0044553005007070216	-0.0	-0.0	-0.0	0.0	-0.005261008811040532	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.050508309685397414	-0.008075073602139795	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.03782553915893424	-0.0007753182278404738	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.012919682365921338	-0.0
Nuclei_Texture_Entropy_ER_5_0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.02017148291309313	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.05815644768022864	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.02480611049732966	0.0	0.0	-0.023198578803281078	-0.0	0.008041679055328087	-0.0	-0.0	0.0	-0.013318541130979755	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.020295533036699145	0.0	-0.0	0.0	-0.0	0.0	-0.0031176982215055595	0.0	-0.002596558090557209	-0.0	-0.0068547592218821864	-0.009712454196724774	-0.0
Nuclei_Texture_Entropy_Mito_5_0	0.0030705458799766185	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0005823650014943673	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.006249431304679253	0.0	-0.0	-0.0	-0.030820192340998732	0.0	-0.0	-0.0	-0.0	-0.00873060172652641	-0.00024098298569980364	0.0	-0.0	-0.0	-0.0	-0.0	-0.0003307420119325663	0.0	-0.0	-0.014575398417666646	-0.0	0.0	-0.0	-0.0	0.0	0.0032642014419062572	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.005255420366902983	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.015756444975199044	-0.03137322664518685	-0.0	-0.008737570874968967	0.06344644507009696	-0.0
Nuclei_Texture_Entropy_RNA_5_0	0.0	-0.0	0.0055462591734239345	-0.0	0.0	-0.005661164410266254	-0.0	-0.0	0.0	-0.0	-0.0882557874555269	-0.018710798017451388	0.016127561125608786	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.01820869780288093	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.003933340620603706	-0.02630592574873536	0.0	-0.0	-0.04939495891740972	-0.01765894820056622	-0.0	-0.0	-0.010619447410017574	0.05461151367130352	-0.034499048642862504	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0023547162577998546	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.03175436157333874	0.0	0.027297105618056303	0.0	0.0	-0.009343037286552957	0.0	-0.025354423839765158	0.0067412060382611985	-0.03978612720492257	-0.023481030441602314	-0.05607149500548393	-0.03425004860689046	-0.0
Nuclei_Texture_Gabor_AGP_10	-0.0	0.03975128331961088	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0
Nuclei_Texture_Gabor_AGP_20	-0.0	0.08070368550362109	0.0	0.0	0.0	-0.0	0.004885456544314414	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.02359718707488796	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.004873904291060594	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0
Nuclei_Texture_Gabor_DNA_10	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
Nuclei_Texture_Gabor_DNA_20	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0018759062027061337	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.006267793365418969	-0.01652342519161609	0.0	-0.0	-0.0	-0.009308297798526707	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.006306866188812485	-0.012997454749176143	-0.041887792359472556	-0.0	0.02972980586291251
Nuclei_Texture_Gabor_DNA_5	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.02466098189891127	-0.0336783466999421	-0.0	-0.0	0.0	-0.0	-0.0	-0.0013004640917246913	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.04634797753329099	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
Nuclei_Texture_Gabor_ER_10	-0.0	-0.0591574640467721	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0
Nuclei_Texture_Gabor_ER_20	-0.0	-0.025831730480998225	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.04639651915211182	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.03673939073243973	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0
Nuclei_Texture_Gabor_ER_5	0.0	-0.02204870925124116	-0.0	0.0060106646769072574	0.0	0.018357532685959084	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.021142841241982287	0.0	-0.07694027285885735	-0.0	-0.0	-0.0	0.0031071758165101293	-0.03369054766486669	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.022456555266348877	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.2483384130083309	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0
Nuclei_Texture_Gabor_Mito_10	0.0	-0.028738385962067004	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.001945972063444229	0.0	-0.0	-0.022834063617873917	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0590743679651813	-0.0	-0.0	-0.0	-0.0	-0.06032444800982343	-0.0	-0.0	-0.0	-0.011689859609862126	-0.0	-0.0	-0.03948391749797923	-0.0	-0.0	0.004440551311297903	-0.02033164804896009	0.0	0.0	0.0	0.09739543994233149	-0.0	-0.0	0.0	0.007675144835303526	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0
Nuclei_Texture_Gabor_Mito_20	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.019657708485477404	-0.0	-0.0	-0.0	-0.0010287875933718805	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.005982118878002972	-0.007598628600321078	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.006367034406733181
Nuclei_Texture_Gabor_Mito_5	0.0	-0.03575611122896659	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
Nuclei_Texture_Gabor_RNA_10	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.008307875153789323	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.02651002103658262	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.08835439079623297	-0.0
Nuclei_Texture_Gabor_RNA_20	0.0	0.0	0.0	0.023331718840866565	0.0	0.01736413079617144	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.05429083575030303	0.03562685982560878	-0.0	0.0	-0.0	0.0	0.01936770519494201	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.01535221844976802	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.021397670793074537	0.0	0.0014706131692661254	0.0	0.0	0.0089860730378222	0.02145494225707804	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.09629318398710732	-0.0	0.0	-0.0	-0.030300424864592054	-0.0	-0.0	-0.0	-0.0	0.0
Nuclei_Texture_Gabor_RNA_5	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.008310734404284502	-0.0	-0.0	-0.009139386024216661	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.008336066942206944	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.01462660995871049	-0.020820985560221526	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.007223270467422455	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.03854992513769922	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0
Nuclei_Texture_InfoMeas1_AGP_10_0	-0.0	0.007391569659485385	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0
Nuclei_Texture_InfoMeas1_AGP_20_0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.07022434452667754	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.017654377593910822	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03942351620928005	0.0	0.0	-0.0	0.07036648209431708	0.018606158698765574	0.0	0.0	0.0	0.016610205873196112	0.0	0.0	0.0	0.015226903174949106	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.05665476081969709	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0
Nuclei_Texture_InfoMeas1_AGP_5_0	-0.0	0.02714818806474905	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0
Nuclei_Texture_InfoMeas1_DNA_10_0	-0.0	-0.04365625909025729	-0.0	0.0	0.0	0.03154337588964812	0.0	0.012199045901890722	-0.0	-0.0	0.0	-0.0	-0.04906389745101668	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.03676983785709783	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.19531160174454798	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.015861981322758435
Nuclei_Texture_InfoMeas1_DNA_20_0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.006489939893930035	-0.0	-0.0	-0.022332481990833368	0.0	0.0066770970724072	-0.0030038568578949943	-0.0	-0.07302036852212729	0.002586808782452875	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.04584120920516234	0.0	0.0	0.0	-0.001476949788401389	0.01264996121712635	0.0	-0.0	-0.012129620433952866	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0038138215268964087	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0
Nuclei_Texture_InfoMeas1_DNA_5_0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0
Nuclei_Texture_InfoMeas1_ER_10_0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0
Nuclei_Texture_InfoMeas1_ER_20_0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.016373698707272944	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.018061698928131344	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0
