Metadata_gene_name	Metadata_pert_name	Metadata_cell_line	n_measurements_paint	data_type_paint	Metadata_Well	Metadata_Plate	guide	cell_id	n_measurements_health	data_type_health
EMPTY	EMPTY	HCC44	168	cell_painting	P06	SQ00014617	EMPTY	HCC44	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	P07	SQ00014617	EMPTY	HCC44	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	P08	SQ00014617	EMPTY	HCC44	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	P09	SQ00014617	EMPTY	HCC44	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	P11	SQ00014617	EMPTY	HCC44	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	P14	SQ00014617	EMPTY	HCC44	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	P16	SQ00014617	EMPTY	HCC44	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	P21	SQ00014617	EMPTY	HCC44	112	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	C20	SQ00014618	ERBB2-1	HCC44	4	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	M05	SQ00014618	ERBB2-1	HCC44	4	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	C20	SQ00014616	ERBB2-1	HCC44	4	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	M05	SQ00014616	ERBB2-1	HCC44	4	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	C20	SQ00014617	ERBB2-1	HCC44	4	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	M05	SQ00014617	ERBB2-1	HCC44	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	C18	SQ00014618	ERBB2-2	HCC44	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	M07	SQ00014618	ERBB2-2	HCC44	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	C18	SQ00014616	ERBB2-2	HCC44	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	M07	SQ00014616	ERBB2-2	HCC44	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	C18	SQ00014617	ERBB2-2	HCC44	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	M07	SQ00014617	ERBB2-2	HCC44	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	C15	SQ00014618	ERBB3-1	HCC44	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	M10	SQ00014618	ERBB3-1	HCC44	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	C15	SQ00014616	ERBB3-1	HCC44	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	M10	SQ00014616	ERBB3-1	HCC44	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	C15	SQ00014617	ERBB3-1	HCC44	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	M10	SQ00014617	ERBB3-1	HCC44	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	C17	SQ00014618	ERBB3-2	HCC44	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	M08	SQ00014618	ERBB3-2	HCC44	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	C17	SQ00014616	ERBB3-2	HCC44	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	M08	SQ00014616	ERBB3-2	HCC44	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	C17	SQ00014617	ERBB3-2	HCC44	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	M08	SQ00014617	ERBB3-2	HCC44	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	G15	SQ00014618	EZH2-1	HCC44	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	I10	SQ00014618	EZH2-1	HCC44	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	G15	SQ00014616	EZH2-1	HCC44	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	I10	SQ00014616	EZH2-1	HCC44	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	G15	SQ00014617	EZH2-1	HCC44	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	I10	SQ00014617	EZH2-1	HCC44	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	G17	SQ00014618	EZH2-2	HCC44	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	I08	SQ00014618	EZH2-2	HCC44	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	G17	SQ00014616	EZH2-2	HCC44	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	I08	SQ00014616	EZH2-2	HCC44	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	G17	SQ00014617	EZH2-2	HCC44	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	I08	SQ00014617	EZH2-2	HCC44	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	C12	SQ00014618	GLS-1	HCC44	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	M13	SQ00014618	GLS-1	HCC44	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	C12	SQ00014616	GLS-1	HCC44	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	M13	SQ00014616	GLS-1	HCC44	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	C12	SQ00014617	GLS-1	HCC44	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	M13	SQ00014617	GLS-1	HCC44	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	C10	SQ00014618	GLS-2	HCC44	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	M15	SQ00014618	GLS-2	HCC44	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	C10	SQ00014616	GLS-2	HCC44	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	M15	SQ00014616	GLS-2	HCC44	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	C10	SQ00014617	GLS-2	HCC44	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	M15	SQ00014617	GLS-2	HCC44	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	C08	SQ00014618	GPX4-1	HCC44	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	M17	SQ00014618	GPX4-1	HCC44	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	C08	SQ00014616	GPX4-1	HCC44	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	M17	SQ00014616	GPX4-1	HCC44	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	C08	SQ00014617	GPX4-1	HCC44	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	M17	SQ00014617	GPX4-1	HCC44	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	C06	SQ00014618	GPX4-2	HCC44	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	M19	SQ00014618	GPX4-2	HCC44	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	C06	SQ00014616	GPX4-2	HCC44	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	M19	SQ00014616	GPX4-2	HCC44	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	C06	SQ00014617	GPX4-2	HCC44	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	M19	SQ00014617	GPX4-2	HCC44	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	C04	SQ00014618	HIF1a-1	HCC44	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	M21	SQ00014618	HIF1a-1	HCC44	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	C04	SQ00014616	HIF1a-1	HCC44	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	M21	SQ00014616	HIF1a-1	HCC44	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	C04	SQ00014617	HIF1a-1	HCC44	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	M21	SQ00014617	HIF1a-1	HCC44	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	C02	SQ00014618	HIF1a-2	HCC44	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	M23	SQ00014618	HIF1a-2	HCC44	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	C02	SQ00014616	HIF1a-2	HCC44	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	M23	SQ00014616	HIF1a-2	HCC44	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	C02	SQ00014617	HIF1a-2	HCC44	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	M23	SQ00014617	HIF1a-2	HCC44	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	C19	SQ00014618	ITGAV-1	HCC44	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	M06	SQ00014618	ITGAV-1	HCC44	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	C19	SQ00014616	ITGAV-1	HCC44	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	M06	SQ00014616	ITGAV-1	HCC44	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	C19	SQ00014617	ITGAV-1	HCC44	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	M06	SQ00014617	ITGAV-1	HCC44	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	C21	SQ00014618	ITGAV-2	HCC44	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	M04	SQ00014618	ITGAV-2	HCC44	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	C21	SQ00014616	ITGAV-2	HCC44	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	M04	SQ00014616	ITGAV-2	HCC44	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	C21	SQ00014617	ITGAV-2	HCC44	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	M04	SQ00014617	ITGAV-2	HCC44	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	C23	SQ00014618	JAK3-1	HCC44	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	M02	SQ00014618	JAK3-1	HCC44	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	C23	SQ00014616	JAK3-1	HCC44	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	M02	SQ00014616	JAK3-1	HCC44	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	C23	SQ00014617	JAK3-1	HCC44	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	M02	SQ00014617	JAK3-1	HCC44	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	E01	SQ00014618	JAK3-2	HCC44	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	K24	SQ00014618	JAK3-2	HCC44	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	E01	SQ00014616	JAK3-2	HCC44	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	K24	SQ00014616	JAK3-2	HCC44	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	E01	SQ00014617	JAK3-2	HCC44	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	K24	SQ00014617	JAK3-2	HCC44	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	E03	SQ00014618	KIF11-1	HCC44	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	K22	SQ00014618	KIF11-1	HCC44	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	E03	SQ00014616	KIF11-1	HCC44	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	K22	SQ00014616	KIF11-1	HCC44	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	E03	SQ00014617	KIF11-1	HCC44	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	K22	SQ00014617	KIF11-1	HCC44	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	E05	SQ00014618	KIF11-2	HCC44	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	K20	SQ00014618	KIF11-2	HCC44	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	E05	SQ00014616	KIF11-2	HCC44	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	K20	SQ00014616	KIF11-2	HCC44	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	E05	SQ00014617	KIF11-2	HCC44	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	K20	SQ00014617	KIF11-2	HCC44	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	A24	SQ00014618	KRAS-1	HCC44	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	O01	SQ00014618	KRAS-1	HCC44	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	A24	SQ00014616	KRAS-1	HCC44	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	O01	SQ00014616	KRAS-1	HCC44	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	A24	SQ00014617	KRAS-1	HCC44	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	O01	SQ00014617	KRAS-1	HCC44	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	A22	SQ00014618	KRAS-2A	HCC44	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	O03	SQ00014618	KRAS-2A	HCC44	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	A22	SQ00014616	KRAS-2A	HCC44	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	O03	SQ00014616	KRAS-2A	HCC44	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	A22	SQ00014617	KRAS-2A	HCC44	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	O03	SQ00014617	KRAS-2A	HCC44	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	A04	SQ00014618	KRAS-2B	HCC44	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	O21	SQ00014618	KRAS-2B	HCC44	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	A04	SQ00014616	KRAS-2B	HCC44	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	O21	SQ00014616	KRAS-2B	HCC44	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	A04	SQ00014617	KRAS-2B	HCC44	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	O21	SQ00014617	KRAS-2B	HCC44	4	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	D22	SQ00014618	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	D24	SQ00014618	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	N01	SQ00014618	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	N03	SQ00014618	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	D22	SQ00014616	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	D24	SQ00014616	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	N01	SQ00014616	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	N03	SQ00014616	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	D22	SQ00014617	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	D24	SQ00014617	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	N01	SQ00014617	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	N03	SQ00014617	LacZ-2	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	B22	SQ00014618	LacZ-3	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	B24	SQ00014618	LacZ-3	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	P01	SQ00014618	LacZ-3	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	P03	SQ00014618	LacZ-3	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	B22	SQ00014616	LacZ-3	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	B24	SQ00014616	LacZ-3	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	P01	SQ00014616	LacZ-3	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	P03	SQ00014616	LacZ-3	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	B22	SQ00014617	LacZ-3	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	B24	SQ00014617	LacZ-3	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	P01	SQ00014617	LacZ-3	HCC44	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	P03	SQ00014617	LacZ-3	HCC44	8	cell_health
Luc	Luc-1	HCC44	15	cell_painting	B13	SQ00014618	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	B15	SQ00014618	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	D13	SQ00014618	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	N12	SQ00014618	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	P12	SQ00014618	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	B13	SQ00014616	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	B15	SQ00014616	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	D13	SQ00014616	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	N12	SQ00014616	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	P12	SQ00014616	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	B13	SQ00014617	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	B15	SQ00014617	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	D13	SQ00014617	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	N12	SQ00014617	Luc-1	HCC44	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	P12	SQ00014617	Luc-1	HCC44	10	cell_health
Luc	Luc-2	HCC44	9	cell_painting	D15	SQ00014618	Luc-2	HCC44	6	cell_health
Luc	Luc-2	HCC44	9	cell_painting	N10	SQ00014618	Luc-2	HCC44	6	cell_health
Luc	Luc-2	HCC44	9	cell_painting	P10	SQ00014618	Luc-2	HCC44	6	cell_health
Luc	Luc-2	HCC44	9	cell_painting	D15	SQ00014616	Luc-2	HCC44	6	cell_health
Luc	Luc-2	HCC44	9	cell_painting	N10	SQ00014616	Luc-2	HCC44	6	cell_health
Luc	Luc-2	HCC44	9	cell_painting	P10	SQ00014616	Luc-2	HCC44	6	cell_health
Luc	Luc-2	HCC44	9	cell_painting	D15	SQ00014617	Luc-2	HCC44	6	cell_health
Luc	Luc-2	HCC44	9	cell_painting	N10	SQ00014617	Luc-2	HCC44	6	cell_health
Luc	Luc-2	HCC44	9	cell_painting	P10	SQ00014617	Luc-2	HCC44	6	cell_health
MAPK1	MAPK1-1	HCC44	6	cell_painting	A20	SQ00014618	MAPK1-1	HCC44	4	cell_health
MAPK1	MAPK1-1	HCC44	6	cell_painting	O05	SQ00014618	MAPK1-1	HCC44	4	cell_health
MAPK1	MAPK1-1	HCC44	6	cell_painting	A20	SQ00014616	MAPK1-1	HCC44	4	cell_health
MAPK1	MAPK1-1	HCC44	6	cell_painting	O05	SQ00014616	MAPK1-1	HCC44	4	cell_health
MAPK1	MAPK1-1	HCC44	6	cell_painting	A20	SQ00014617	MAPK1-1	HCC44	4	cell_health
MAPK1	MAPK1-1	HCC44	6	cell_painting	O05	SQ00014617	MAPK1-1	HCC44	4	cell_health
MAPK1	MAPK1-2	HCC44	6	cell_painting	A18	SQ00014618	MAPK1-2	HCC44	4	cell_health
MAPK1	MAPK1-2	HCC44	6	cell_painting	O07	SQ00014618	MAPK1-2	HCC44	4	cell_health
MAPK1	MAPK1-2	HCC44	6	cell_painting	A18	SQ00014616	MAPK1-2	HCC44	4	cell_health
MAPK1	MAPK1-2	HCC44	6	cell_painting	O07	SQ00014616	MAPK1-2	HCC44	4	cell_health
MAPK1	MAPK1-2	HCC44	6	cell_painting	A18	SQ00014617	MAPK1-2	HCC44	4	cell_health
MAPK1	MAPK1-2	HCC44	6	cell_painting	O07	SQ00014617	MAPK1-2	HCC44	4	cell_health
MCL1	MCL1-2	HCC44	6	cell_painting	A14	SQ00014618	MCL1-2	HCC44	4	cell_health
MCL1	MCL1-2	HCC44	6	cell_painting	O11	SQ00014618	MCL1-2	HCC44	4	cell_health
MCL1	MCL1-2	HCC44	6	cell_painting	A14	SQ00014616	MCL1-2	HCC44	4	cell_health
MCL1	MCL1-2	HCC44	6	cell_painting	O11	SQ00014616	MCL1-2	HCC44	4	cell_health
MCL1	MCL1-2	HCC44	6	cell_painting	A14	SQ00014617	MCL1-2	HCC44	4	cell_health
MCL1	MCL1-2	HCC44	6	cell_painting	O11	SQ00014617	MCL1-2	HCC44	4	cell_health
MCL1	MCL1-5	HCC44	6	cell_painting	A02	SQ00014618	MCL1-5	HCC44	4	cell_health
MCL1	MCL1-5	HCC44	6	cell_painting	O23	SQ00014618	MCL1-5	HCC44	4	cell_health
MCL1	MCL1-5	HCC44	6	cell_painting	A02	SQ00014616	MCL1-5	HCC44	4	cell_health
MCL1	MCL1-5	HCC44	6	cell_painting	O23	SQ00014616	MCL1-5	HCC44	4	cell_health
MCL1	MCL1-5	HCC44	6	cell_painting	A02	SQ00014617	MCL1-5	HCC44	4	cell_health
MCL1	MCL1-5	HCC44	6	cell_painting	O23	SQ00014617	MCL1-5	HCC44	4	cell_health
MTOR	MTOR-1	HCC44	6	cell_painting	E07	SQ00014618	MTOR-1	HCC44	4	cell_health
MTOR	MTOR-1	HCC44	6	cell_painting	K18	SQ00014618	MTOR-1	HCC44	4	cell_health
MTOR	MTOR-1	HCC44	6	cell_painting	E07	SQ00014616	MTOR-1	HCC44	4	cell_health
MTOR	MTOR-1	HCC44	6	cell_painting	K18	SQ00014616	MTOR-1	HCC44	4	cell_health
MTOR	MTOR-1	HCC44	6	cell_painting	E07	SQ00014617	MTOR-1	HCC44	4	cell_health
MTOR	MTOR-1	HCC44	6	cell_painting	K18	SQ00014617	MTOR-1	HCC44	4	cell_health
MTOR	MTOR-2	HCC44	6	cell_painting	E09	SQ00014618	MTOR-2	HCC44	4	cell_health
MTOR	MTOR-2	HCC44	6	cell_painting	K16	SQ00014618	MTOR-2	HCC44	4	cell_health
MTOR	MTOR-2	HCC44	6	cell_painting	E09	SQ00014616	MTOR-2	HCC44	4	cell_health
MTOR	MTOR-2	HCC44	6	cell_painting	K16	SQ00014616	MTOR-2	HCC44	4	cell_health
MTOR	MTOR-2	HCC44	6	cell_painting	E09	SQ00014617	MTOR-2	HCC44	4	cell_health
MTOR	MTOR-2	HCC44	6	cell_painting	K16	SQ00014617	MTOR-2	HCC44	4	cell_health
MYC	MYC-1	HCC44	6	cell_painting	A12	SQ00014618	MYC-1	HCC44	4	cell_health
MYC	MYC-1	HCC44	6	cell_painting	O13	SQ00014618	MYC-1	HCC44	4	cell_health
MYC	MYC-1	HCC44	6	cell_painting	A12	SQ00014616	MYC-1	HCC44	4	cell_health
MYC	MYC-1	HCC44	6	cell_painting	O13	SQ00014616	MYC-1	HCC44	4	cell_health
MYC	MYC-1	HCC44	6	cell_painting	A12	SQ00014617	MYC-1	HCC44	4	cell_health
MYC	MYC-1	HCC44	6	cell_painting	O13	SQ00014617	MYC-1	HCC44	4	cell_health
MYC	MYC-2	HCC44	6	cell_painting	A10	SQ00014618	MYC-2	HCC44	4	cell_health
MYC	MYC-2	HCC44	6	cell_painting	O15	SQ00014618	MYC-2	HCC44	4	cell_health
MYC	MYC-2	HCC44	6	cell_painting	A10	SQ00014616	MYC-2	HCC44	4	cell_health
MYC	MYC-2	HCC44	6	cell_painting	O15	SQ00014616	MYC-2	HCC44	4	cell_health
MYC	MYC-2	HCC44	6	cell_painting	A10	SQ00014617	MYC-2	HCC44	4	cell_health
MYC	MYC-2	HCC44	6	cell_painting	O15	SQ00014617	MYC-2	HCC44	4	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	B10	SQ00014618	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	D10	SQ00014618	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	F22	SQ00014618	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	H22	SQ00014618	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	J03	SQ00014618	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	L03	SQ00014618	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	N15	SQ00014618	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	P15	SQ00014618	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	B10	SQ00014616	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	D10	SQ00014616	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	F22	SQ00014616	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	H22	SQ00014616	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	J03	SQ00014616	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	L03	SQ00014616	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	N15	SQ00014616	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	P15	SQ00014616	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	B10	SQ00014617	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	D10	SQ00014617	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	F22	SQ00014617	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	H22	SQ00014617	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	J03	SQ00014617	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	L03	SQ00014617	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	N15	SQ00014617	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-1	HCC44	24	cell_painting	P15	SQ00014617	ORC4-1	HCC44	16	cell_health
ORC4	ORC4-2	HCC44	24	cell_painting	F05	SQ00014618	ORC4-2	HCC44	16	cell_health
ORC4	ORC4-2	HCC44	24	cell_painting	F08	SQ00014618	ORC4-2	HCC44	16	cell_health
