features	cell_health_median_target_vb_live_cell_roundness	cell_health_median_target_cc_g1_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_mitosis_high_h2ax	cell_health_median_target_cc_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_polyploid_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_cc_s	cell_health_median_target_cc_early_mitosis_n_objects	cell_health_median_target_cc_polynuclear_high_h2ax	cell_health_median_target_cc_early_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_late_mitosis_n_objects	cell_health_median_target_cc_s_intensity_nucleus_area_mean	cell_health_median_target_cc_all_n_objects	cell_health_median_target_cc_cc_g2	cell_health_median_target_vb_percent_early_apoptosis	cell_health_median_target_cc_cc_n_spots_h2ax_mean	cell_health_median_target_cc_s_high_h2ax	cell_health_median_target_cc_late_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_vb_ros_back_mean	cell_health_median_target_cc_polyploid_n_objects	cell_health_median_target_cc_cc_n_objects	cell_health_median_target_vb_percent_late_apoptosis	cell_health_median_target_cc_g2_n_objects	cell_health_median_target_vb_live_cell_width_length	cell_health_median_target_cc_cc_high_h2ax	cell_health_median_target_cc_polyploid_high_h2ax	cell_health_median_target_cc_mitosis_n_spots_h2ax_mean	cell_health_median_target_cc_g2_high_h2ax	cell_health_median_target_cc_s_intensity_nucleus_area_sum	cell_health_median_target_cc_s_n_objects	cell_health_median_target_cc_s_n_spots_h2ax_mean	cell_health_median_target_cc_all_high_h2ax	cell_health_median_target_cc_late_mitosis_high_h2ax	cell_health_median_target_cc_early_mitosis_high_h2ax	cell_health_median_target_vb_percent_dead	cell_health_median_target_cc_polynuclear_n_objects	cell_health_median_target_vb_percent_caspase_dead_only	cell_health_median_target_cc_g2_plus_all_m_count	cell_health_median_target_cc_g1_n_spots_h2ax_mean	cell_health_median_target_cc_mitosis_n_objects	cell_health_median_target_cc_cc_late_mitosis	cell_health_median_target_cc_g2_g1_count	cell_health_median_target_vb_percent_live	cell_health_median_target_cc_g2_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_vb_infection_percentage	cell_health_median_target_cc_cc_early_mitosis	cell_health_median_target_vb_percent_dead_only	cell_health_median_target_vb_live_cell_area	cell_health_median_target_cc_infection_percentage	cell_health_median_target_cc_polynuclear_n_spots_h2ax_mean	cell_health_median_target_cc_all_nucleus_area_mean	cell_health_median_target_cc_all_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_all_n_spots_h2ax_mean	cell_health_median_target_cc_cc_mitosis	cell_health_median_target_vb_percent_all_apoptosis	cell_health_median_target_cc_g1_n_objects	cell_health_median_target_cc_all_large_round_polyploid_mean	cell_health_median_target_cc_cc_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_all_large_notround_polynuclear_mean	cell_health_median_target_cc_g2_n_spots_h2ax_mean	cell_health_median_target_cc_polyploid_n_spots_h2ax_mean	cell_health_median_target_cc_g1_plus_g2_count	cell_health_median_target_cc_g1_high_h2ax	cell_health_median_target_vb_ros_mean	cell_health_median_target_cc_late_mitosis_n_spots_h2ax_mean	cell_health_median_target_cc_polynuclear_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_cc_g1	cell_health_median_target_cc_all_nucleus_roundness_mean	cell_health_median_target_cc_s_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_vb_num_live_cells	cell_health_median_target_cc_early_mitosis_n_spots_h2ax_mean
Nuclei_RadialDistribution_RadialCV_DNA_1of4	0.0045355068749073696	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.00652091519527907	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0
Nuclei_RadialDistribution_RadialCV_ER_1of4	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0
Nuclei_RadialDistribution_RadialCV_ER_2of4	0.0	-0.0	-0.0	-0.0	-0.0	-0.00649966908367329	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.01122072958074135	-0.0	0.007916861807108797	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.04311169943697899	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.04277182907910772	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0006103863319612558	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02359212723229633	-0.0	-0.0	0.0	-0.033153770020197905	0.0	0.0	0.0
Nuclei_RadialDistribution_RadialCV_ER_3of4	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.011682973879278536	0.0	0.0	0.0	0.0	0.012023051148925643	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0
Nuclei_RadialDistribution_RadialCV_RNA_1of4	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.018492929050954458	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.01624161109070786	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0039026183808954043	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.03363931761814245	-0.01918675993735019	-0.0	-0.06519505562678703	-0.0	0.0	0.010371466382422983	0.0	0.0	-0.0	0.0	0.03290357298884928	0.08664012609516994	0.0	0.030218657104916048	0.0
Nuclei_RadialDistribution_RadialCV_RNA_2of4	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.003718287846535421	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.020600645679516028	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.00164297858142128	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.015969823014593525	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.01636100295340144	-0.0	0.0	-0.005474140494184193	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nuclei_Texture_AngularSecondMoment_AGP_10_0	-0.0	-0.0	0.0	-0.0	0.0	0.003004367198029432	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.011162400527511643	-0.0	0.0	-0.0	-0.0
Nuclei_Texture_AngularSecondMoment_AGP_20_0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0018795437589462323	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.003890319402269791	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.00042435267274015305	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.009788541795321916	-0.0	0.0	-0.0	-0.0
Nuclei_Texture_AngularSecondMoment_AGP_5_0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0
Nuclei_Texture_AngularSecondMoment_DNA_10_0	-0.017670720005612817	0.0	0.0	0.0	-0.0	0.055971501169881546	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.07952698758698062	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.02295013479424293	-0.0	-0.014559259413162419	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0019826788390811855	-0.0	0.0	-0.012162573982009888	0.0	-0.0013654411547633348	-0.0	0.0	0.0028050701621691143	-0.0	0.008022709788532936	0.0	-0.04500502096372331	-0.0	0.008022709788532936	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.09253634827401067	0.0	-0.015719619802021974	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0
Nuclei_Texture_AngularSecondMoment_DNA_20_0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.008636049241687772	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.020960091497928678	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.08804849963339768	0.0	-0.0	0.0
Nuclei_Texture_AngularSecondMoment_ER_10_0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0012559243401377704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.003569171446352406	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.002958001171581205	0.0	0.0	-0.0	0.0	0.0	0.0023227265159711193	0.0	0.0	-0.0	-0.0
Nuclei_Texture_AngularSecondMoment_ER_20_0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.004941327433964756	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.002691820332090505	0.0	-0.0	0.04114818687878773	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.02844673297670121	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0
Nuclei_Texture_AngularSecondMoment_ER_5_0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.007755467199554093	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0013271122950416583	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.00191357078279694	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.020426914169170595	0.0	0.0	-0.0034078783316009408	-0.0
Nuclei_Texture_AngularSecondMoment_Mito_5_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.033284629145644284	0.0	0.0	-0.0	-0.0	0.031001435173689664	0.0	0.0	0.0	0.0	-0.014454134899347772	-0.0	0.010963132983751026	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.00027163563535804677	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.006718548803072127	0.0	0.0	-0.0	0.0	0.010887708219138427	-0.0	0.0	0.032029503822071516	0.0	0.0	-0.020148398901151516	-0.010352460793642234	0.0	-0.0	0.0
Nuclei_Texture_Contrast_DNA_10_0	-0.0	0.0	0.0	-0.0	-0.0	0.08323691573273533	-0.0	-0.0	-0.0	0.0	0.01661473674163589	0.0	-0.0287471867726982	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.023192224283449223	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.012262062732777457	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.020606863565214694	-0.02874312192642653	-0.03229914412445564	-0.0	-0.0	-0.0	0.0	0.0	0.022933453831100646	-0.0	-0.0	-0.14105998479906307	-0.0	0.0	0.0	-0.0	-0.046079007096610024	-0.09892656497840675	-0.0	0.0	-0.0
Nuclei_Texture_Contrast_DNA_20_0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0327244648552708	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.009820654768687043	-0.0005317134976878603	-0.0328829471890736	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0
Nuclei_Texture_Contrast_ER_10_0	0.006015293005513889	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.03298437458762461	0.0	-0.011710653233877644	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0034743193908185477	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.006868436555284691	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006476968370085255	0.0	-0.0	0.0	-0.0
Nuclei_Texture_Contrast_ER_5_0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.013683004032924008	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.010970876159868215	-0.0	0.0	0.0	-0.0
Nuclei_Texture_Contrast_Mito_10_0	0.03090797935809148	-0.0	-0.0	-0.0	-0.011599460802688033	-0.058843917238842594	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.010692477142045907	-0.0	-0.0	-0.0	-0.0	0.0024421696225902416	-0.0	0.0	0.007128521382953577	-0.0	0.0211969114398274	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.034066895481636904	0.0	0.0	-0.06021962483596801	-0.0	0.0	0.0	-0.0	-0.03406681238324237	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0046856030189078735	-0.050852867508536286	-0.015394203748730077	-0.040707473670131014	0.0	0.00037599336040317934	-0.07870783016138079	-0.0	-0.024546779415888422	0.0	-0.006748522246458937	0.05889373613344322	-0.0	0.05346668501968251	-0.0	-0.007013660870843637	0.08710155195178705	-0.0006880671734399649	-0.0	-0.0	-0.0
Nuclei_Texture_Contrast_Mito_5_0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.008840731041207767	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.01826342688822855	-0.0	-0.0	-0.0	-0.0
Nuclei_Texture_Contrast_RNA_10_0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.021013390760431756	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.013009587525017295	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0
Nuclei_Texture_Contrast_RNA_5_0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0070766332467538055	-0.0	-0.0	-0.004543380533544386	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0
Nuclei_Texture_Correlation_AGP_10_0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0
Nuclei_Texture_Correlation_AGP_20_0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.053114114810009445	0.0	0.0	-0.0037886952667791937	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.006186443209327311	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.016447613557900347	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0017144754532600966	-0.04567838257304041	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.042445366462791276	0.0	0.0	-0.0
Nuclei_Texture_Correlation_AGP_5_0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0030168030629376015	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.01022871038132633	0.008544509227898607	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0
Nuclei_Texture_Correlation_DNA_10_0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.022482195357426946	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.019388371977051108	0.0
Nuclei_Texture_Correlation_DNA_20_0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.022633143807561318	0.0	0.0	-0.0	0.018064348490124043	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.05098248522407102	0.0	0.0558744325489429	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0
Nuclei_Texture_Correlation_DNA_5_0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0
Nuclei_Texture_Correlation_ER_10_0	0.0	0.0	-0.0	-0.0	0.0012655697187752741	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.008726123059989977	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0
Nuclei_Texture_Correlation_ER_20_0	0.006786639850438667	0.0	0.0	0.0	0.01408250720978272	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.016845870260809047	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0013554613160063108	0.0	0.0	-0.0	-0.0	0.0	0.0071034747879819065	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.024401693557287166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0
Nuclei_Texture_Correlation_ER_5_0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0
Nuclei_Texture_Correlation_Mito_10_0	0.030514679170101266	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.018870174467785602	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.025450393123810998	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.007167051040891796	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0341194878883305	0.0	0.0	-0.0	0.0	0.0	-0.06298781550067463	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0
